"","artist","album","track_title","track_n","line","word"
"11668","Taylor Swift","Speak Now","Dear John",5,47,"it"
"11669","Taylor Swift","Speak Now","Dear John",5,47,"all"
"11670","Taylor Swift","Speak Now","Dear John",5,47,"now"
"11671","Taylor Swift","Speak Now","Dear John",5,47,"that"
"11672","Taylor Swift","Speak Now","Dear John",5,47,"you're"
"11673","Taylor Swift","Speak Now","Dear John",5,47,"gone"
"11674","Taylor Swift","Speak Now","Dear John",5,48,"don't"
"11675","Taylor Swift","Speak Now","Dear John",5,48,"you"
"11676","Taylor Swift","Speak Now","Dear John",5,48,"think"
"11677","Taylor Swift","Speak Now","Dear John",5,48,"i"
"11678","Taylor Swift","Speak Now","Dear John",5,48,"was"
"11679","Taylor Swift","Speak Now","Dear John",5,48,"too"
"11680","Taylor Swift","Speak Now","Dear John",5,48,"young"
"11681","Taylor Swift","Speak Now","Dear John",5,48,"to"
"11682","Taylor Swift","Speak Now","Dear John",5,48,"be"
"11683","Taylor Swift","Speak Now","Dear John",5,48,"messed"
"11684","Taylor Swift","Speak Now","Dear John",5,48,"with"
"11685","Taylor Swift","Speak Now","Dear John",5,49,"the"
"11686","Taylor Swift","Speak Now","Dear John",5,49,"girl"
"11687","Taylor Swift","Speak Now","Dear John",5,49,"in"
"11688","Taylor Swift","Speak Now","Dear John",5,49,"the"
"11689","Taylor Swift","Speak Now","Dear John",5,49,"dress"
"11690","Taylor Swift","Speak Now","Dear John",5,50,"wrote"
"11691","Taylor Swift","Speak Now","Dear John",5,50,"you"
"11692","Taylor Swift","Speak Now","Dear John",5,50,"a"
"11693","Taylor Swift","Speak Now","Dear John",5,50,"song"
"11694","Taylor Swift","Speak Now","Dear John",5,50,"you"
"11695","Taylor Swift","Speak Now","Dear John",5,50,"shoulda"
"11696","Taylor Swift","Speak Now","Dear John",5,50,"known"
"11697","Taylor Swift","Speak Now","Dear John",5,51,"you"
"11698","Taylor Swift","Speak Now","Dear John",5,51,"shoulda"
"11699","Taylor Swift","Speak Now","Dear John",5,51,"known"
"11700","Taylor Swift","Speak Now","Dear John",5,52,"don't"
"11701","Taylor Swift","Speak Now","Dear John",5,52,"you"
"11702","Taylor Swift","Speak Now","Dear John",5,52,"think"
"11703","Taylor Swift","Speak Now","Dear John",5,52,"i"
"11704","Taylor Swift","Speak Now","Dear John",5,52,"was"
"11705","Taylor Swift","Speak Now","Dear John",5,52,"too"
"11706","Taylor Swift","Speak Now","Dear John",5,52,"young"
"11707","Taylor Swift","Speak Now","Dear John",5,53,"you"
"11708","Taylor Swift","Speak Now","Dear John",5,53,"shoulda"
"11709","Taylor Swift","Speak Now","Dear John",5,53,"known"
"11710","Taylor Swift","Speak Now","Mean",6,1,"you"
"11711","Taylor Swift","Speak Now","Mean",6,1,"with"
"11712","Taylor Swift","Speak Now","Mean",6,1,"your"
"11713","Taylor Swift","Speak Now","Mean",6,1,"words"
"11714","Taylor Swift","Speak Now","Mean",6,1,"like"
"11715","Taylor Swift","Speak Now","Mean",6,1,"knives"
"11716","Taylor Swift","Speak Now","Mean",6,2,"and"
"11717","Taylor Swift","Speak Now","Mean",6,2,"swords"
"11718","Taylor Swift","Speak Now","Mean",6,2,"and"
"11719","Taylor Swift","Speak Now","Mean",6,2,"weapons"
"11720","Taylor Swift","Speak Now","Mean",6,2,"that"
"11721","Taylor Swift","Speak Now","Mean",6,2,"you"
"11722","Taylor Swift","Speak Now","Mean",6,2,"use"
"11723","Taylor Swift","Speak Now","Mean",6,2,"against"
"11724","Taylor Swift","Speak Now","Mean",6,2,"me"
"11725","Taylor Swift","Speak Now","Mean",6,3,"you"
"11726","Taylor Swift","Speak Now","Mean",6,3,"have"
"11727","Taylor Swift","Speak Now","Mean",6,3,"knocked"
"11728","Taylor Swift","Speak Now","Mean",6,3,"me"
"11729","Taylor Swift","Speak Now","Mean",6,3,"off"
"11730","Taylor Swift","Speak Now","Mean",6,3,"my"
"11731","Taylor Swift","Speak Now","Mean",6,3,"feet"
"11732","Taylor Swift","Speak Now","Mean",6,3,"again"
"11733","Taylor Swift","Speak Now","Mean",6,4,"got"
"11734","Taylor Swift","Speak Now","Mean",6,4,"me"
"11735","Taylor Swift","Speak Now","Mean",6,4,"feeling"
"11736","Taylor Swift","Speak Now","Mean",6,4,"like"
"11737","Taylor Swift","Speak Now","Mean",6,4,"i'm"
"11738","Taylor Swift","Speak Now","Mean",6,4,"nothing"
"11739","Taylor Swift","Speak Now","Mean",6,5,"you"
"11740","Taylor Swift","Speak Now","Mean",6,5,"with"
"11741","Taylor Swift","Speak Now","Mean",6,5,"your"
"11742","Taylor Swift","Speak Now","Mean",6,5,"voice"
"11743","Taylor Swift","Speak Now","Mean",6,5,"like"
"11744","Taylor Swift","Speak Now","Mean",6,5,"nails"
"11745","Taylor Swift","Speak Now","Mean",6,5,"on"
"11746","Taylor Swift","Speak Now","Mean",6,5,"a"
"11747","Taylor Swift","Speak Now","Mean",6,5,"chalkboard"
"11748","Taylor Swift","Speak Now","Mean",6,6,"calling"
"11749","Taylor Swift","Speak Now","Mean",6,6,"me"
"11750","Taylor Swift","Speak Now","Mean",6,6,"out"
"11751","Taylor Swift","Speak Now","Mean",6,6,"when"
"11752","Taylor Swift","Speak Now","Mean",6,6,"i'm"
"11753","Taylor Swift","Speak Now","Mean",6,6,"wounded"
"11754","Taylor Swift","Speak Now","Mean",6,7,"you"
"11755","Taylor Swift","Speak Now","Mean",6,7,"picking"
"11756","Taylor Swift","Speak Now","Mean",6,7,"on"
"11757","Taylor Swift","Speak Now","Mean",6,7,"the"
"11758","Taylor Swift","Speak Now","Mean",6,7,"weaker"
"11759","Taylor Swift","Speak Now","Mean",6,7,"man"
"11760","Taylor Swift","Speak Now","Mean",6,8,"but"
"11761","Taylor Swift","Speak Now","Mean",6,8,"you"
"11762","Taylor Swift","Speak Now","Mean",6,8,"can"
"11763","Taylor Swift","Speak Now","Mean",6,8,"take"
"11764","Taylor Swift","Speak Now","Mean",6,8,"me"
"11765","Taylor Swift","Speak Now","Mean",6,8,"down"
"11766","Taylor Swift","Speak Now","Mean",6,8,"with"
"11767","Taylor Swift","Speak Now","Mean",6,8,"just"
"11768","Taylor Swift","Speak Now","Mean",6,8,"one"
"11769","Taylor Swift","Speak Now","Mean",6,8,"single"
"11770","Taylor Swift","Speak Now","Mean",6,8,"blow"
"11771","Taylor Swift","Speak Now","Mean",6,9,"but"
"11772","Taylor Swift","Speak Now","Mean",6,9,"you"
"11773","Taylor Swift","Speak Now","Mean",6,9,"don't"
"11774","Taylor Swift","Speak Now","Mean",6,9,"know"
"11775","Taylor Swift","Speak Now","Mean",6,9,"what"
"11776","Taylor Swift","Speak Now","Mean",6,9,"you"
"11777","Taylor Swift","Speak Now","Mean",6,9,"don't"
"11778","Taylor Swift","Speak Now","Mean",6,9,"know"
"11779","Taylor Swift","Speak Now","Mean",6,10,"someday"
"11780","Taylor Swift","Speak Now","Mean",6,10,"i'll"
"11781","Taylor Swift","Speak Now","Mean",6,10,"be"
"11782","Taylor Swift","Speak Now","Mean",6,10,"living"
"11783","Taylor Swift","Speak Now","Mean",6,10,"in"
"11784","Taylor Swift","Speak Now","Mean",6,10,"a"
"11785","Taylor Swift","Speak Now","Mean",6,10,"big"
"11786","Taylor Swift","Speak Now","Mean",6,10,"old"
"11787","Taylor Swift","Speak Now","Mean",6,10,"city"
"11788","Taylor Swift","Speak Now","Mean",6,11,"and"
"11789","Taylor Swift","Speak Now","Mean",6,11,"all"
"11790","Taylor Swift","Speak Now","Mean",6,11,"you're"
"11791","Taylor Swift","Speak Now","Mean",6,11,"ever"
"11792","Taylor Swift","Speak Now","Mean",6,11,"gonna"
"11793","Taylor Swift","Speak Now","Mean",6,11,"be"
"11794","Taylor Swift","Speak Now","Mean",6,11,"is"
"11795","Taylor Swift","Speak Now","Mean",6,11,"mean"
"11796","Taylor Swift","Speak Now","Mean",6,12,"someday"
"11797","Taylor Swift","Speak Now","Mean",6,12,"i'll"
"11798","Taylor Swift","Speak Now","Mean",6,12,"be"
"11799","Taylor Swift","Speak Now","Mean",6,12,"big"
"11800","Taylor Swift","Speak Now","Mean",6,12,"enough"
"11801","Taylor Swift","Speak Now","Mean",6,12,"so"
"11802","Taylor Swift","Speak Now","Mean",6,12,"you"
"11803","Taylor Swift","Speak Now","Mean",6,12,"can't"
"11804","Taylor Swift","Speak Now","Mean",6,12,"hit"
"11805","Taylor Swift","Speak Now","Mean",6,12,"me"
"11806","Taylor Swift","Speak Now","Mean",6,13,"and"
"11807","Taylor Swift","Speak Now","Mean",6,13,"all"
"11808","Taylor Swift","Speak Now","Mean",6,13,"you're"
"11809","Taylor Swift","Speak Now","Mean",6,13,"ever"
"11810","Taylor Swift","Speak Now","Mean",6,13,"gonna"
"11811","Taylor Swift","Speak Now","Mean",6,13,"be"
"11812","Taylor Swift","Speak Now","Mean",6,13,"is"
"11813","Taylor Swift","Speak Now","Mean",6,13,"mean"
"11814","Taylor Swift","Speak Now","Mean",6,14,"why"
"11815","Taylor Swift","Speak Now","Mean",6,14,"you"
"11816","Taylor Swift","Speak Now","Mean",6,14,"gotta"
"11817","Taylor Swift","Speak Now","Mean",6,14,"be"
"11818","Taylor Swift","Speak Now","Mean",6,14,"so"
"11819","Taylor Swift","Speak Now","Mean",6,14,"mean"
"11820","Taylor Swift","Speak Now","Mean",6,15,"you"
"11821","Taylor Swift","Speak Now","Mean",6,15,"with"
"11822","Taylor Swift","Speak Now","Mean",6,15,"your"
"11823","Taylor Swift","Speak Now","Mean",6,15,"switching"
"11824","Taylor Swift","Speak Now","Mean",6,15,"sides"
"11825","Taylor Swift","Speak Now","Mean",6,16,"and"
"11826","Taylor Swift","Speak Now","Mean",6,16,"your"
"11827","Taylor Swift","Speak Now","Mean",6,16,"wildfire"
"11828","Taylor Swift","Speak Now","Mean",6,16,"lies"
"11829","Taylor Swift","Speak Now","Mean",6,16,"and"
"11830","Taylor Swift","Speak Now","Mean",6,16,"your"
"11831","Taylor Swift","Speak Now","Mean",6,16,"humiliation"
"11832","Taylor Swift","Speak Now","Mean",6,17,"you"
"11833","Taylor Swift","Speak Now","Mean",6,17,"have"
"11834","Taylor Swift","Speak Now","Mean",6,17,"pointed"
"11835","Taylor Swift","Speak Now","Mean",6,17,"out"
"11836","Taylor Swift","Speak Now","Mean",6,17,"my"
"11837","Taylor Swift","Speak Now","Mean",6,17,"flaws"
"11838","Taylor Swift","Speak Now","Mean",6,17,"again"
"11839","Taylor Swift","Speak Now","Mean",6,18,"as"
"11840","Taylor Swift","Speak Now","Mean",6,18,"if"
"11841","Taylor Swift","Speak Now","Mean",6,18,"i"
"11842","Taylor Swift","Speak Now","Mean",6,18,"don't"
"11843","Taylor Swift","Speak Now","Mean",6,18,"already"
"11844","Taylor Swift","Speak Now","Mean",6,18,"see"
"11845","Taylor Swift","Speak Now","Mean",6,18,"them"
"11846","Taylor Swift","Speak Now","Mean",6,19,"i"
"11847","Taylor Swift","Speak Now","Mean",6,19,"walk"
"11848","Taylor Swift","Speak Now","Mean",6,19,"with"
"11849","Taylor Swift","Speak Now","Mean",6,19,"my"
"11850","Taylor Swift","Speak Now","Mean",6,19,"head"
"11851","Taylor Swift","Speak Now","Mean",6,19,"down"
"11852","Taylor Swift","Speak Now","Mean",6,19,"trying"
"11853","Taylor Swift","Speak Now","Mean",6,19,"to"
"11854","Taylor Swift","Speak Now","Mean",6,19,"block"
"11855","Taylor Swift","Speak Now","Mean",6,19,"you"
"11856","Taylor Swift","Speak Now","Mean",6,19,"out"
"11857","Taylor Swift","Speak Now","Mean",6,20,"cause"
"11858","Taylor Swift","Speak Now","Mean",6,20,"i'll"
"11859","Taylor Swift","Speak Now","Mean",6,20,"never"
"11860","Taylor Swift","Speak Now","Mean",6,20,"impress"
"11861","Taylor Swift","Speak Now","Mean",6,20,"you"
"11862","Taylor Swift","Speak Now","Mean",6,21,"i"
"11863","Taylor Swift","Speak Now","Mean",6,21,"just"
"11864","Taylor Swift","Speak Now","Mean",6,21,"want"
"11865","Taylor Swift","Speak Now","Mean",6,21,"to"
"11866","Taylor Swift","Speak Now","Mean",6,21,"feel"
"11867","Taylor Swift","Speak Now","Mean",6,21,"okay"
"11868","Taylor Swift","Speak Now","Mean",6,21,"again"
"11869","Taylor Swift","Speak Now","Mean",6,22,"i"
"11870","Taylor Swift","Speak Now","Mean",6,22,"bet"
"11871","Taylor Swift","Speak Now","Mean",6,22,"you"
"11872","Taylor Swift","Speak Now","Mean",6,22,"got"
"11873","Taylor Swift","Speak Now","Mean",6,22,"pushed"
"11874","Taylor Swift","Speak Now","Mean",6,22,"around"
"11875","Taylor Swift","Speak Now","Mean",6,23,"somebody"
"11876","Taylor Swift","Speak Now","Mean",6,23,"made"
"11877","Taylor Swift","Speak Now","Mean",6,23,"you"
"11878","Taylor Swift","Speak Now","Mean",6,23,"cold"
"11879","Taylor Swift","Speak Now","Mean",6,24,"but"
"11880","Taylor Swift","Speak Now","Mean",6,24,"the"
"11881","Taylor Swift","Speak Now","Mean",6,24,"cycle"
"11882","Taylor Swift","Speak Now","Mean",6,24,"ends"
"11883","Taylor Swift","Speak Now","Mean",6,24,"right"
"11884","Taylor Swift","Speak Now","Mean",6,24,"now"
"11885","Taylor Swift","Speak Now","Mean",6,25,"cause"
"11886","Taylor Swift","Speak Now","Mean",6,25,"you"
"11887","Taylor Swift","Speak Now","Mean",6,25,"can't"
"11888","Taylor Swift","Speak Now","Mean",6,25,"lead"
"11889","Taylor Swift","Speak Now","Mean",6,25,"me"
"11890","Taylor Swift","Speak Now","Mean",6,25,"down"
"11891","Taylor Swift","Speak Now","Mean",6,25,"that"
"11892","Taylor Swift","Speak Now","Mean",6,25,"road"
"11893","Taylor Swift","Speak Now","Mean",6,26,"and"
"11894","Taylor Swift","Speak Now","Mean",6,26,"you"
"11895","Taylor Swift","Speak Now","Mean",6,26,"don't"
"11896","Taylor Swift","Speak Now","Mean",6,26,"know"
"11897","Taylor Swift","Speak Now","Mean",6,26,"what"
"11898","Taylor Swift","Speak Now","Mean",6,26,"you"
"11899","Taylor Swift","Speak Now","Mean",6,26,"don't"
"11900","Taylor Swift","Speak Now","Mean",6,26,"know"
"11901","Taylor Swift","Speak Now","Mean",6,27,"someday"
"11902","Taylor Swift","Speak Now","Mean",6,27,"i'll"
"11903","Taylor Swift","Speak Now","Mean",6,27,"be"
"11904","Taylor Swift","Speak Now","Mean",6,27,"living"
"11905","Taylor Swift","Speak Now","Mean",6,27,"in"
"11906","Taylor Swift","Speak Now","Mean",6,27,"a"
"11907","Taylor Swift","Speak Now","Mean",6,27,"big"
"11908","Taylor Swift","Speak Now","Mean",6,27,"old"
"11909","Taylor Swift","Speak Now","Mean",6,27,"city"
"11910","Taylor Swift","Speak Now","Mean",6,28,"and"
"11911","Taylor Swift","Speak Now","Mean",6,28,"all"
"11912","Taylor Swift","Speak Now","Mean",6,28,"you're"
"11913","Taylor Swift","Speak Now","Mean",6,28,"ever"
"11914","Taylor Swift","Speak Now","Mean",6,28,"gonna"
"11915","Taylor Swift","Speak Now","Mean",6,28,"be"
"11916","Taylor Swift","Speak Now","Mean",6,28,"is"
"11917","Taylor Swift","Speak Now","Mean",6,28,"mean"
"11918","Taylor Swift","Speak Now","Mean",6,29,"someday"
"11919","Taylor Swift","Speak Now","Mean",6,29,"i'll"
"11920","Taylor Swift","Speak Now","Mean",6,29,"be"
"11921","Taylor Swift","Speak Now","Mean",6,29,"big"
"11922","Taylor Swift","Speak Now","Mean",6,29,"enough"
"11923","Taylor Swift","Speak Now","Mean",6,29,"so"
"11924","Taylor Swift","Speak Now","Mean",6,29,"you"
"11925","Taylor Swift","Speak Now","Mean",6,29,"can't"
"11926","Taylor Swift","Speak Now","Mean",6,29,"hit"
"11927","Taylor Swift","Speak Now","Mean",6,29,"me"
"11928","Taylor Swift","Speak Now","Mean",6,30,"and"
"11929","Taylor Swift","Speak Now","Mean",6,30,"all"
"11930","Taylor Swift","Speak Now","Mean",6,30,"you're"
"11931","Taylor Swift","Speak Now","Mean",6,30,"ever"
"11932","Taylor Swift","Speak Now","Mean",6,30,"gonna"
"11933","Taylor Swift","Speak Now","Mean",6,30,"be"
"11934","Taylor Swift","Speak Now","Mean",6,30,"is"
"11935","Taylor Swift","Speak Now","Mean",6,30,"mean"
"11936","Taylor Swift","Speak Now","Mean",6,31,"why"
"11937","Taylor Swift","Speak Now","Mean",6,31,"you"
"11938","Taylor Swift","Speak Now","Mean",6,31,"gotta"
"11939","Taylor Swift","Speak Now","Mean",6,31,"be"
"11940","Taylor Swift","Speak Now","Mean",6,31,"so"
"11941","Taylor Swift","Speak Now","Mean",6,31,"mean"
"11942","Taylor Swift","Speak Now","Mean",6,32,"and"
"11943","Taylor Swift","Speak Now","Mean",6,32,"i"
"11944","Taylor Swift","Speak Now","Mean",6,32,"can"
"11945","Taylor Swift","Speak Now","Mean",6,32,"see"
"11946","Taylor Swift","Speak Now","Mean",6,32,"you"
"11947","Taylor Swift","Speak Now","Mean",6,32,"years"
"11948","Taylor Swift","Speak Now","Mean",6,32,"from"
"11949","Taylor Swift","Speak Now","Mean",6,32,"now"
"11950","Taylor Swift","Speak Now","Mean",6,32,"in"
"11951","Taylor Swift","Speak Now","Mean",6,32,"a"
"11952","Taylor Swift","Speak Now","Mean",6,32,"bar"
"11953","Taylor Swift","Speak Now","Mean",6,33,"talking"
"11954","Taylor Swift","Speak Now","Mean",6,33,"over"
"11955","Taylor Swift","Speak Now","Mean",6,33,"a"
"11956","Taylor Swift","Speak Now","Mean",6,33,"football"
"11957","Taylor Swift","Speak Now","Mean",6,33,"game"
"11958","Taylor Swift","Speak Now","Mean",6,34,"with"
"11959","Taylor Swift","Speak Now","Mean",6,34,"that"
"11960","Taylor Swift","Speak Now","Mean",6,34,"same"
"11961","Taylor Swift","Speak Now","Mean",6,34,"big"
"11962","Taylor Swift","Speak Now","Mean",6,34,"loud"
"11963","Taylor Swift","Speak Now","Mean",6,34,"opinion"
"11964","Taylor Swift","Speak Now","Mean",6,35,"but"
"11965","Taylor Swift","Speak Now","Mean",6,35,"nobody's"
"11966","Taylor Swift","Speak Now","Mean",6,35,"listening"
"11967","Taylor Swift","Speak Now","Mean",6,36,"washed"
"11968","Taylor Swift","Speak Now","Mean",6,36,"up"
"11969","Taylor Swift","Speak Now","Mean",6,36,"and"
"11970","Taylor Swift","Speak Now","Mean",6,36,"ranting"
"11971","Taylor Swift","Speak Now","Mean",6,36,"about"
"11972","Taylor Swift","Speak Now","Mean",6,36,"the"
"11973","Taylor Swift","Speak Now","Mean",6,36,"same"
"11974","Taylor Swift","Speak Now","Mean",6,36,"old"
"11975","Taylor Swift","Speak Now","Mean",6,36,"bitter"
"11976","Taylor Swift","Speak Now","Mean",6,36,"things"
"11977","Taylor Swift","Speak Now","Mean",6,37,"drunk"
"11978","Taylor Swift","Speak Now","Mean",6,37,"and"
"11979","Taylor Swift","Speak Now","Mean",6,37,"grumbling"
"11980","Taylor Swift","Speak Now","Mean",6,37,"on"
"11981","Taylor Swift","Speak Now","Mean",6,37,"about"
"11982","Taylor Swift","Speak Now","Mean",6,37,"how"
"11983","Taylor Swift","Speak Now","Mean",6,37,"i"
"11984","Taylor Swift","Speak Now","Mean",6,37,"can't"
"11985","Taylor Swift","Speak Now","Mean",6,37,"sing"
"11986","Taylor Swift","Speak Now","Mean",6,38,"but"
"11987","Taylor Swift","Speak Now","Mean",6,38,"all"
"11988","Taylor Swift","Speak Now","Mean",6,38,"you"
"11989","Taylor Swift","Speak Now","Mean",6,38,"are"
"11990","Taylor Swift","Speak Now","Mean",6,38,"is"
"11991","Taylor Swift","Speak Now","Mean",6,38,"mean"
"11992","Taylor Swift","Speak Now","Mean",6,39,"all"
"11993","Taylor Swift","Speak Now","Mean",6,39,"you"
"11994","Taylor Swift","Speak Now","Mean",6,39,"are"
"11995","Taylor Swift","Speak Now","Mean",6,39,"is"
"11996","Taylor Swift","Speak Now","Mean",6,39,"mean"
"11997","Taylor Swift","Speak Now","Mean",6,40,"and"
"11998","Taylor Swift","Speak Now","Mean",6,40,"a"
"11999","Taylor Swift","Speak Now","Mean",6,40,"liar"
"12000","Taylor Swift","Speak Now","Mean",6,40,"and"
"12001","Taylor Swift","Speak Now","Mean",6,40,"pathetic"
"12002","Taylor Swift","Speak Now","Mean",6,40,"and"
"12003","Taylor Swift","Speak Now","Mean",6,40,"alone"
"12004","Taylor Swift","Speak Now","Mean",6,40,"in"
"12005","Taylor Swift","Speak Now","Mean",6,40,"life"
"12006","Taylor Swift","Speak Now","Mean",6,41,"and"
"12007","Taylor Swift","Speak Now","Mean",6,41,"mean"
"12008","Taylor Swift","Speak Now","Mean",6,41,"and"
"12009","Taylor Swift","Speak Now","Mean",6,41,"mean"
"12010","Taylor Swift","Speak Now","Mean",6,41,"and"
"12011","Taylor Swift","Speak Now","Mean",6,41,"mean"
"12012","Taylor Swift","Speak Now","Mean",6,41,"and"
"12013","Taylor Swift","Speak Now","Mean",6,41,"mean"
"12014","Taylor Swift","Speak Now","Mean",6,42,"but"
"12015","Taylor Swift","Speak Now","Mean",6,42,"someday"
"12016","Taylor Swift","Speak Now","Mean",6,42,"i'll"
"12017","Taylor Swift","Speak Now","Mean",6,42,"be"
"12018","Taylor Swift","Speak Now","Mean",6,42,"living"
"12019","Taylor Swift","Speak Now","Mean",6,42,"in"
"12020","Taylor Swift","Speak Now","Mean",6,42,"a"
"12021","Taylor Swift","Speak Now","Mean",6,42,"big"
"12022","Taylor Swift","Speak Now","Mean",6,42,"old"
"12023","Taylor Swift","Speak Now","Mean",6,42,"city"
"12024","Taylor Swift","Speak Now","Mean",6,43,"and"
"12025","Taylor Swift","Speak Now","Mean",6,43,"all"
"12026","Taylor Swift","Speak Now","Mean",6,43,"you're"
"12027","Taylor Swift","Speak Now","Mean",6,43,"ever"
"12028","Taylor Swift","Speak Now","Mean",6,43,"going"
"12029","Taylor Swift","Speak Now","Mean",6,43,"to"
"12030","Taylor Swift","Speak Now","Mean",6,43,"be"
"12031","Taylor Swift","Speak Now","Mean",6,43,"is"
"12032","Taylor Swift","Speak Now","Mean",6,43,"mean"
"12033","Taylor Swift","Speak Now","Mean",6,43,"yeah"
"12034","Taylor Swift","Speak Now","Mean",6,44,"someday"
"12035","Taylor Swift","Speak Now","Mean",6,44,"i'll"
"12036","Taylor Swift","Speak Now","Mean",6,44,"be"
"12037","Taylor Swift","Speak Now","Mean",6,44,"big"
"12038","Taylor Swift","Speak Now","Mean",6,44,"enough"
"12039","Taylor Swift","Speak Now","Mean",6,44,"so"
"12040","Taylor Swift","Speak Now","Mean",6,44,"you"
"12041","Taylor Swift","Speak Now","Mean",6,44,"can't"
"12042","Taylor Swift","Speak Now","Mean",6,44,"hit"
"12043","Taylor Swift","Speak Now","Mean",6,44,"me"
"12044","Taylor Swift","Speak Now","Mean",6,45,"and"
"12045","Taylor Swift","Speak Now","Mean",6,45,"all"
"12046","Taylor Swift","Speak Now","Mean",6,45,"you're"
"12047","Taylor Swift","Speak Now","Mean",6,45,"ever"
"12048","Taylor Swift","Speak Now","Mean",6,45,"going"
"12049","Taylor Swift","Speak Now","Mean",6,45,"to"
"12050","Taylor Swift","Speak Now","Mean",6,45,"be"
"12051","Taylor Swift","Speak Now","Mean",6,45,"is"
"12052","Taylor Swift","Speak Now","Mean",6,45,"mean"
"12053","Taylor Swift","Speak Now","Mean",6,46,"why"
"12054","Taylor Swift","Speak Now","Mean",6,46,"you"
"12055","Taylor Swift","Speak Now","Mean",6,46,"gotta"
"12056","Taylor Swift","Speak Now","Mean",6,46,"be"
"12057","Taylor Swift","Speak Now","Mean",6,46,"so"
"12058","Taylor Swift","Speak Now","Mean",6,46,"mean"
"12059","Taylor Swift","Speak Now","Mean",6,47,"someday"
"12060","Taylor Swift","Speak Now","Mean",6,47,"i'll"
"12061","Taylor Swift","Speak Now","Mean",6,47,"be"
"12062","Taylor Swift","Speak Now","Mean",6,47,"living"
"12063","Taylor Swift","Speak Now","Mean",6,47,"in"
"12064","Taylor Swift","Speak Now","Mean",6,47,"a"
"12065","Taylor Swift","Speak Now","Mean",6,47,"big"
"12066","Taylor Swift","Speak Now","Mean",6,47,"old"
"12067","Taylor Swift","Speak Now","Mean",6,47,"city"
"12068","Taylor Swift","Speak Now","Mean",6,48,"why"
"12069","Taylor Swift","Speak Now","Mean",6,48,"you"
"12070","Taylor Swift","Speak Now","Mean",6,48,"gotta"
"12071","Taylor Swift","Speak Now","Mean",6,48,"be"
"12072","Taylor Swift","Speak Now","Mean",6,48,"so"
"12073","Taylor Swift","Speak Now","Mean",6,48,"mean"
"12074","Taylor Swift","Speak Now","Mean",6,49,"and"
"12075","Taylor Swift","Speak Now","Mean",6,49,"all"
"12076","Taylor Swift","Speak Now","Mean",6,49,"you're"
"12077","Taylor Swift","Speak Now","Mean",6,49,"ever"
"12078","Taylor Swift","Speak Now","Mean",6,49,"gonna"
"12079","Taylor Swift","Speak Now","Mean",6,49,"be"
"12080","Taylor Swift","Speak Now","Mean",6,49,"is"
"12081","Taylor Swift","Speak Now","Mean",6,49,"mean"
"12082","Taylor Swift","Speak Now","Mean",6,50,"why"
"12083","Taylor Swift","Speak Now","Mean",6,50,"you"
"12084","Taylor Swift","Speak Now","Mean",6,50,"gotta"
"12085","Taylor Swift","Speak Now","Mean",6,50,"be"
"12086","Taylor Swift","Speak Now","Mean",6,50,"so"
"12087","Taylor Swift","Speak Now","Mean",6,50,"mean"
"12088","Taylor Swift","Speak Now","Mean",6,51,"someday"
"12089","Taylor Swift","Speak Now","Mean",6,51,"i'll"
"12090","Taylor Swift","Speak Now","Mean",6,51,"be"
"12091","Taylor Swift","Speak Now","Mean",6,51,"big"
"12092","Taylor Swift","Speak Now","Mean",6,51,"enough"
"12093","Taylor Swift","Speak Now","Mean",6,51,"so"
"12094","Taylor Swift","Speak Now","Mean",6,51,"you"
"12095","Taylor Swift","Speak Now","Mean",6,51,"can't"
"12096","Taylor Swift","Speak Now","Mean",6,51,"hit"
"12097","Taylor Swift","Speak Now","Mean",6,51,"me"
"12098","Taylor Swift","Speak Now","Mean",6,52,"why"
"12099","Taylor Swift","Speak Now","Mean",6,52,"you"
"12100","Taylor Swift","Speak Now","Mean",6,52,"gotta"
"12101","Taylor Swift","Speak Now","Mean",6,52,"be"
"12102","Taylor Swift","Speak Now","Mean",6,52,"so"
"12103","Taylor Swift","Speak Now","Mean",6,52,"mean"
"12104","Taylor Swift","Speak Now","Mean",6,53,"and"
"12105","Taylor Swift","Speak Now","Mean",6,53,"all"
"12106","Taylor Swift","Speak Now","Mean",6,53,"you're"
"12107","Taylor Swift","Speak Now","Mean",6,53,"ever"
"12108","Taylor Swift","Speak Now","Mean",6,53,"gonna"
"12109","Taylor Swift","Speak Now","Mean",6,53,"be"
"12110","Taylor Swift","Speak Now","Mean",6,53,"is"
"12111","Taylor Swift","Speak Now","Mean",6,53,"mean"
"12112","Taylor Swift","Speak Now","Mean",6,54,"why"
"12113","Taylor Swift","Speak Now","Mean",6,54,"you"
"12114","Taylor Swift","Speak Now","Mean",6,54,"gotta"
"12115","Taylor Swift","Speak Now","Mean",6,54,"be"
"12116","Taylor Swift","Speak Now","Mean",6,54,"so"
"12117","Taylor Swift","Speak Now","Mean",6,54,"mean"
"12118","Taylor Swift","Speak Now","The Story of Us",7,1,"i"
"12119","Taylor Swift","Speak Now","The Story of Us",7,1,"used"
"12120","Taylor Swift","Speak Now","The Story of Us",7,1,"to"
"12121","Taylor Swift","Speak Now","The Story of Us",7,1,"think"
"12122","Taylor Swift","Speak Now","The Story of Us",7,1,"one"
"12123","Taylor Swift","Speak Now","The Story of Us",7,1,"day"
